"ATF4" "ATF6" "HNF4A" "NR1H3" "XBP1"
"PC 18:1;0_22:5;0" -0.886138716573692 -0.827537964413606 -0.835941606648799 8.48425497570193e-05 -0.114725723567982
"PC 18:1;0_22:6;0" -0.86684637720821 -0.837747089786818 -0.920073115808122 0.0786257970429142 0.0272912610296705
"PC 18:1;0_24:0;0" -0.340540965701636 -0.559774569591041 -0.0360169112742803 0.102031352774664 -0.513462913529817
"PC 18:1;0_24:1;0" -0.442572541945493 -0.670173761712387 -0.21521814952659 0.226452361217516 -0.341081548386646
"PC 18:2;0_18:2;0" 0.767255832692151 0.595877580976357 0.992674810048645 -0.104093945204848 -0.411683654420826
"PC 18:2;0_19:0;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC 18:2;0_19:1;0" -0.349495443842031 -0.570880458745918 -0.831672713717532 0.441034019491092 0.560536691686728
"PC 18:2;0_20:0;0" -0.324712689198807 -0.619822667070066 -0.818038119437683 0.484974782926692 0.525581032383915
"PC 18:2;0_20:1;0" -0.0756470265086225 -0.241341270475986 0.335746077532607 -0.0923281483926837 -0.701091905251639
"PC 18:2;0_20:2;0" 0.467108953892596 0.389501303382396 0.862102321621084 -0.204597941521093 -0.600672302009555
"PC 18:2;0_20:3;0" 0.720848017062606 0.693656240945086 0.990259875922589 -0.203990612709423 -0.377926636199591
"PC 18:2;0_20:4;0" 0.227890028538085 0.620828175352079 0.749841634450746 -0.624422644780228 -0.585907844345951
"PC 18:2;0_20:5;0" NA NA NA NA NA
"PC 18:2;0_22:0;0" -0.358692035836999 -0.550467766219521 -0.835591149618106 0.422834945602303 0.573387713231907
"PC 18:2;0_22:1;0" 0.569280709445801 0.629052226931468 0.307580293237126 0.344885009935008 0.766437521169261
"PC 18:2;0_22:2;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PC 18:2;0_22:5;0" -0.906351358741681 -0.521890334167206 -0.564663101991803 -0.351200031819531 -0.331985233279285
"PC 18:2;0_24:0;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC 18:3;0_20:1;0" 0.602153751430716 0.853687153494947 0.463631573832571 -0.102607840347345 0.442767953399358
"PC 19:0;0_20:3;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC 19:0;0_20:4;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC 19:1;0_19:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC 19:1;0_20:0;0" NA NA NA NA NA
"PC 19:1;0_20:1;0" 0.479874604337721 0.715362948571568 0.266547579631178 -0.205609006996086 0.365690815470642
"PC 19:1;0_20:2;0" NA NA NA NA NA
"PC 19:1;0_20:3;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC 19:1;0_20:4;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC 19:1;0_20:5;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC 19:2;0_20:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC 20:0;0_20:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC 20:0;0_20:3;0" -0.345630089878711 -0.579067028968102 -0.829826554196549 0.448352635850725 0.555114313360228
"PC 20:0;0_20:4;0" -0.390262036698027 -0.467976246339054 -0.842745675916311 0.349915623691901 0.616837104555657
"PC 20:1;0_20:1;0" -0.649660643071261 -0.815304581361919 -0.473641648287713 -0.0488956220945574 -0.531055853443902
"PC 20:1;0_20:2;0" -0.588761298518738 -0.991469150516788 -0.740020721102154 0.347049655195669 -0.114193264978868
"PC 20:1;0_20:3;0" -0.711857968131366 -0.883353545858402 -0.611628129373865 0.0776146654976747 -0.348129104557449
"PC 20:1;0_20:4;0" -0.868961860869868 -0.650917933868141 -0.627959237013734 -0.35717705996012 -0.452164138939033
"PC 20:1;0_20:5;0" 0.274524244155292 0.481738620013748 -0.0605232470254933 -0.0714196040106305 0.547173173962611
"PC 20:1;0_22:1;0" 0.546349122251783 0.793178826835177 0.365993768820622 -0.158871522650917 0.408551670202245
"PC 20:1;0_22:6;0" NA NA NA NA NA
"PC 20:2;0_20:2;0" 0.473558708508162 0.707774575793495 0.257671640686612 -0.209360677555039 0.361547097584992
"PC 20:2;0_20:3;0" -0.00602274389088452 0.50891560446909 0.521939034556645 -0.857029807837952 -0.712378061171608
"PC 20:2;0_20:4;0" 0.220145786277011 0.580908946530454 0.742362023908149 -0.63054656650157 -0.634970483488565
"PC 20:2;0_22:5;0" NA NA NA NA NA
"PC 20:3;0_20:3;0" 0.744637841707554 0.81313601070674 0.97560719357107 -0.232002381878979 -0.244577748754975
"PC 20:3;0_20:4;0" 0.289041992803484 -0.573253076241801 -0.135599425971398 0.974390513805174 0.33782523165493
"PC O-16:0;0/16:0;0" 0.762087771833762 0.893567307190894 0.927511988067813 -0.225509216584029 -0.0935522577171245
"PC O-16:0;0/16:1;0" 0.805124636508665 0.724843288654102 0.99705135181214 -0.133761554175881 -0.288238831285505
"PC O-16:0;0/16:2;0" -0.463334937514705 -0.695445285067852 -0.243438151810823 -0.180052145620445 -0.761831877035463
"PC O-16:0;0/17:0;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC O-16:0;0/17:1;0" -0.420289126416942 -0.986319210310569 -0.552638706961292 0.409278925400473 -0.249815774268883
"PC O-16:0;0/17:2;0" NA NA NA NA NA
"PC O-16:0;0/18:0;0" -0.222955011957339 -0.1550183216273 -0.644914064729818 0.0344013582119686 0.477556949263852
"PC O-16:0;0/18:1;0" 0.582334556002043 0.244915161874605 0.247527274321354 0.760474704596566 0.754856422272029
"PC O-16:0;0/18:2;0" 0.78109295974486 0.78500580503371 0.985861505338786 -0.184310328742294 -0.248109773707116
"PC O-16:0;0/18:3;0" 0.491486966426997 0.813553924854268 0.889624431273532 -0.45156678166368 -0.341394870238243
"PC O-16:0;0/19:1;0" 0.657951783716417 0.85781874917067 0.52084044280996 -0.0657796764557406 0.422155127062368
"PC O-16:0;0/19:2;0" -0.097821704740214 -0.897391332386733 -0.279131744703478 0.539862327014832 -0.317271388997275
"PC O-16:0;0/19:3;0" -0.0451138444351698 -0.882276795432771 -0.446783710257505 0.693117534350464 0.00508717727625874
"PC O-16:0;0/20:0;0" -0.210475343833656 -0.139318403436494 -0.629450145158387 0.0187728610257824 0.464849831551369
"PC O-16:0;0/20:1;0" 0.769864459154692 0.189648330468271 0.771097294442826 0.504043441399999 -0.101617943686078
"PC O-16:0;0/20:2;0" 0.752980436663423 0.214526616176907 0.801018059803206 0.439088788735131 -0.161055196237534
"PC O-16:0;0/20:3;0" 0.896418796219382 0.816222223437057 0.846225817620419 0.0105389456900138 0.0996306873335704
"PC O-16:0;0/20:4;0" 0.854073138006287 0.778498183242562 0.679364148091406 0.119640755910908 0.326442176767462
"PC O-16:0;0/20:5;0" 0.793906640639964 0.913611021340017 0.830317933887718 -0.141228490418398 0.102850917065014
"PC O-16:0;0/20:6;0" NA NA NA NA NA
"PC O-16:0;0/21:1;0" -0.777011760515777 -0.684145758111918 -0.99849488116669 0.14358022127672 0.346431283254576
"PC O-16:0;0/21:2;0" -0.572628900907774 -0.696557296974714 -0.944304884671002 0.33667248372597 0.439522872072374
"PC O-16:0;0/21:3;0" 0.342889147951441 0.562517646698698 0.0395466489674733 0.202021927786162 0.826294638820398
"PC O-16:0;0/21:4;0" NA NA NA NA NA
"PC O-16:0;0/21:5;0" NA NA NA NA NA
"PC O-16:0;0/22:1;0" 0.483151336342473 0.197097703144854 0.763909017367678 0.174609581139175 -0.369072187464494
"PC O-16:0;0/22:2;0" 0.768536966892763 0.304127646069049 0.879578329794572 0.288495064435693 -0.277030190669075
"PC O-16:0;0/22:3;0" -0.714142825030127 -0.888377405337148 -0.621536167261981 0.0839602762984179 -0.338412220277584
"PC O-16:0;0/22:4;0" 0.341016494766771 0.307801946475316 0.778698028315672 -0.199070834995942 -0.598031908605472
"PC O-16:0;0/22:5;0" 0.703209298096623 0.395126224807791 0.932663442424577 0.0458065898071378 -0.44675979637484
"PC O-16:0;0/22:6;0" -0.091482080861763 0.2795620565791 0.49861892502946 -0.555946156184161 -0.658343534774476
"PC O-16:0;0/24:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC O-16:0;0/24:2;0" 0.672176495946194 0.856216481881468 0.533406057282243 -0.0574280400453426 0.414298445438885
"PC O-16:0;0/24:3;0" 0.894922285739139 0.763829356209186 0.734531478094505 0.105996519785105 0.23454283377136
"PC O-16:0;0/24:4;0" 0.519870834808979 0.762696594180452 0.324873173046137 -0.179303489962017 0.3916673946169
"PC O-16:0;0/24:5;0" 0.345732505167353 0.137704801541845 0.679869126733366 0.134026857744195 -0.382518628472814
"PC O-16:0;0/24:6;0" 0.292525234003225 0.290523924928584 0.741080626698983 -0.430950591162896 -0.814667580279858
"PC O-16:1;0/16:0;0" 0.822657053555384 0.68867869542174 0.999299719460274 -0.0972607244803899 -0.302511936290613
"PC O-16:1;0/16:1;0" 0.330950533673375 0.673292126588117 0.819624202640627 -0.507332856683427 -0.482712140852043
"PC O-16:1;0/16:2;0" -0.898916302085335 -0.80864823183495 -0.828065937800479 -0.0285171865632665 -0.124776704922758
"PC O-16:1;0/17:0;0" -0.661253069045833 -0.940120589289065 -0.882489139002462 0.330630692125334 0.0808335651597618
"PC O-16:1;0/17:1;0" -0.261323424781577 -0.942987929259078 -0.438107229057117 0.609735799739047 -0.124799287294255
"PC O-16:1;0/18:0;0" 0.284774175143857 0.90890441752768 0.386475348006507 -0.579049389064495 0.156003888455553
"PC O-16:1;0/18:1;0" -0.319882201035608 -0.274140879511937 -0.75339651076729 0.150706031000023 0.563859261657981
"PC O-16:1;0/18:2;0" 0.779239670109385 0.656492375519928 0.998468181412868 -0.126632126778153 -0.364849515225362
"PC O-16:1;0/18:3;0" 0.747394733561813 0.724565739005773 0.993142251847832 -0.19341056333782 -0.335208238261855
"PC O-16:1;0/19:1;0" -0.408309699125255 -0.679387640289432 -0.206990294646034 0.282044027146143 -0.309920822771316
"PC O-16:1;0/19:2;0" 0.802651082646226 0.60774642518511 0.534724741355925 0.430318598792329 0.571361915675033
"PC O-16:1;0/19:3;0" -0.283922694095081 -0.25722896534832 -0.724810330467637 0.425786382593883 0.835299801202915
"PC O-16:1;0/20:0;0" 0.260099632685533 0.466690953895776 -0.0875027391838793 0.203618295049353 0.838843831328541
"PC O-16:1;0/20:1;0" -0.156109145857266 -0.340314155386652 0.22942741255724 -0.239361022008277 -0.865265182783154
"PC O-16:1;0/20:2;0" 0.513194604106524 0.288412257683835 0.832837672894778 0.0365029608443079 -0.463870573896957
"PC O-16:1;0/20:3;0" 0.670118833462648 0.961413507918516 0.844169636553524 -0.308403940048606 0.00315640310866043
"PC O-16:1;0/20:4;0" -0.352297554036602 0.446471822941526 0.0499167560679242 -0.995115153494076 -0.430074479974571
"PC O-16:1;0/20:5;0" 0.293362102678066 -0.107653873542108 0.57444405223998 -0.149159673848185 -0.880851003582799
"PC O-16:1;0/21:1;0" -0.768010045930877 -0.301310992053731 -0.8774057479901 -0.293193591073819 0.27368892064729
"PC O-16:1;0/21:2;0" -0.10625866360451 0.00891372985791 -0.550623429248163 0.24687602063656 0.796539842568722
"PC O-16:1;0/21:3;0" -0.782983122695571 -0.916146262777088 -0.792357031808768 0.130700563426944 -0.154241156401672
"PC O-16:1;0/22:0;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC O-16:1;0/22:1;0" -0.384864310538141 -0.615281100965571 -0.0916855383452021 0.0458347154642623 -0.582319535443793
"PC O-16:1;0/22:2;0" -0.232608705197737 -0.434289623964641 0.127982559865317 -0.199591979208895 -0.835991306015712
"PC O-16:1;0/22:3;0" -0.861441878015936 -0.59965336198989 -0.602088786622335 -0.430177882541611 -0.48701939043835
"PC O-16:1;0/22:4;0" -0.698872513978449 -0.546909359916587 -0.407852877124828 -0.496593756346344 -0.699268388687999
"PC O-16:1;0/22:5;0" -0.0796679263842321 -0.247225355161054 0.33318949965056 -0.195348973584621 -0.811555109278423
"PC O-16:1;0/22:6;0" 0.0777015060846423 0.460094261078475 0.601786567637935 -0.766945162193113 -0.772452838112586
"PC O-16:1;0/24:0;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC O-16:1;0/24:1;0" 0.592850260904618 0.844116947621202 0.445833462289445 -0.113816998253185 0.437253159613371
"PC O-16:1;0/24:2;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC O-16:1;0/24:3;0" 0.581334493291838 0.83191794927756 0.424840579397426 -0.126443463854898 0.430297637406457
"PC O-16:1;0/24:5;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC O-16:1;0/24:6;0" NA NA NA NA NA
"PC O-16:2;0/16:0;0" 0.586517446444513 0.978581455009955 0.654353284725444 -0.289359480195265 0.236900948763874
"PC O-16:2;0/16:1;0" -0.096279804222382 0.313333678261199 0.389923788066867 -0.870625357782272 -0.837340535045839
"PC O-16:2;0/17:0;0" -0.602649315683852 -0.865015692512518 -0.921882085352594 0.378865271374747 0.251971504989317
"PC O-16:2;0/17:1;0" 0.203859518561163 -0.579683166390923 -0.273204584917812 0.973690400781045 0.472893215379684
"PC O-16:2;0/18:0;0" -0.337079746680622 0.220428153874082 -0.263894989208473 -0.792664404879667 -0.22357930940792
"PC O-16:2;0/18:1;0" -0.646999722409341 -0.433729793814967 -0.332918144552924 -0.608810027804648 -0.749165724601451
"PC O-16:2;0/18:2;0" -0.444347200649387 0.190207962615134 -0.117000808909485 -0.955748769663931 -0.545626221067158
"PC O-16:2;0/19:0;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PC O-16:2;0/19:1;0" 0.554518529599793 0.993443861352534 0.681411093826261 -0.348507606931386 0.176177764872392
"PC O-16:2;0/20:0;0" 0.170046529216892 0.3574422357746 -0.21096518258426 0.234975384519673 0.862903328788891
"PC O-16:2;0/20:1;0" -0.789631460962889 -0.778903399808647 -0.595341956209291 -0.148655176331908 -0.447187646803932
"PC O-16:2;0/20:2;0" -0.595013832024092 -0.812407642601035 -0.421397699907228 -0.0317143376496954 -0.568654731299716
"PC O-16:2;0/20:3;0" -0.823747040929067 -0.36619493126674 -0.520852429101498 -0.669448113925099 -0.51658534926059
"PC O-16:2;0/20:4;0" 0.392164101552152 0.75515421025047 0.846888252099106 -0.501336746216357 -0.408685062143567
"PC O-16:2;0/20:5;0" 0.311408224811629 0.856488169260886 0.656484515504854 -0.769591402939348 -0.36280940518814
"PC O-16:2;0/21:3;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC O-16:2;0/22:0;0" 0.655718587677818 0.858039742665378 0.518869694597993 -0.0670760129701035 0.423362825498878
"PC O-16:2;0/22:1;0" 0.0250778933364924 0.178203513824411 -0.399818724835073 0.15030306527316 0.748994404510637
"PC O-16:2;0/22:2;0" 0.866463029896971 0.468752454968995 0.582743959923907 0.570677813862789 0.480772629484698
"PC O-16:2;0/22:3;0" -0.160745857312952 -0.064880546575723 -0.602722951300595 0.132491311170067 0.642983666732727
"PC O-16:2;0/22:4;0" 0.200055828837356 -0.539053548815172 -0.282898006076884 0.977323583575565 0.538455383353085
"PC O-16:2;0/22:5;0" -0.875025276441229 -0.840100399951075 -0.894122010932384 0.0548886505536407 -0.0226357571382246
"PC O-16:2;0/24:0;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC O-16:2;0/24:1;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PC O-17:0;0/15:0;0" 0.306445204189004 0.259444513473695 0.750154958069873 -0.217312173435417 -0.645674036467684
"PC O-17:0;0/15:1;0" 0.480615459183427 0.271501529708946 0.813141344016571 0.0322345707741867 -0.465387295357052
"PC O-17:0;0/16:0;0" 0.161934084197773 -0.391551784901077 0.313614908835321 0.431536021536652 -0.379840418906464
"PC O-17:0;0/16:1;0" 0.668246589413526 0.00858480675162818 0.557024552936913 0.730049515432277 0.116978103156591
"PC O-17:0;0/16:2;0" -0.692753033779481 -0.95243126977303 -0.71908547925636 0.201407869436566 -0.213354501156122
"PC O-17:0;0/17:0;0" -0.61822304862329 0.267251188892126 -0.429418216037643 -0.757538074559695 0.0804729996415549
"PC O-17:0;0/17:1;0" 0.706971478860313 0.545622915242627 0.975582098149449 -0.132028710566345 -0.477374304215524
"PC O-17:0;0/17:2;0" -0.862132855618494 -0.365798884065325 -0.570051970849152 -0.654223332215285 -0.447369477012136
"PC O-17:0;0/18:1;0" -0.0617083293035412 -0.661540290361128 -0.110293418826821 0.710075005182259 -0.0030740819068996
"PC O-17:0;0/18:2;0" -0.0718079567371687 0.419129434915911 0.526975255338487 -0.625726792354091 -0.581307054903397
"PC O-17:0;0/18:3;0" 0.0126272930791447 0.806782767286737 0.505181297408556 -0.724827641861497 -0.182382154087231
"PC O-17:0;0/19:0;0" -0.365995260030819 -0.533233833734872 -0.838183810099621 0.407521565773334 0.583538142732284
"PC O-17:0;0/19:1;0" 0.779125374063699 0.4277573197734 0.954613923229605 0.0680560142372439 -0.417050345697552
"PC O-17:0;0/19:2;0" 0.668290315268217 0.722716819066029 0.976169198519067 -0.267140384548832 -0.382443172433085
"PC O-17:0;0/19:3;0" 0.675016763663038 0.929529834131595 0.896171681008126 -0.318748578074761 -0.0975276430445122
"PC O-17:0;0/20:1;0" 0.510543247200319 -0.121988473345241 0.39444465135102 0.800050337058584 0.202831667497741
"PC O-17:0;0/20:2;0" 0.73027058493247 -0.00439493028359778 0.442724391315872 0.84613930127115 0.313791985107154
"PC O-17:0;0/20:3;0" 0.592896796474334 0.23224651746564 0.812871142216873 0.22985549816927 -0.333747858032888
"PC O-17:0;0/20:4;0" 0.329345378693655 0.112319979708156 0.65504643221273 0.163467646261562 -0.358579245348805
"PC O-17:0;0/20:5;0" 0.858876488118615 0.859140069196131 0.880794027165022 -0.074001796529437 0.0428524288392279
"PC O-17:0;0/20:6;0" -0.209467917947367 0.321463988785433 -0.164901131739157 -0.772099399983162 -0.189304547788561
"PC O-17:0;0/21:1;0" -0.893861146057346 -0.566782029994032 -0.635511839098414 -0.456715365872347 -0.434934227856788
"PC O-17:0;0/21:2;0" -0.81024201838669 -0.382468428537018 -0.505214867026498 -0.660710517376786 -0.545566050584226
"PC O-17:0;0/21:3;0" 0.81611432589256 0.743992974791772 0.993835064031178 -0.12997480984475 -0.258930185219622
"PC O-17:0;0/21:5;0" NA NA NA NA NA
"PC O-17:0;0/22:4;0" 0.392223922591092 0.137572421150943 -0.104450816321564 0.662044991008688 0.878914727229054
"PC O-17:0;0/22:5;0" 0.132309529905258 0.756301028593987 0.0669183720455455 -0.296427819716321 0.576999200983919
"PC O-17:0;0/22:6;0" 0.879910310758183 0.776473831016333 0.720560844473522 0.09186912966636 0.2520674852858
"PC O-17:0;0/23:1;0" NA NA NA NA NA
"PC O-17:0;0/23:2;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC O-17:1;0/15:0;0" 0.115780049103466 0.00346284334518931 0.561251411734067 -0.236841266534448 -0.782031742759803
"PC O-17:1;0/15:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC O-17:1;0/16:0;0" -0.638824648282766 -0.976592863996552 -0.807441873652211 0.327245499877656 -0.0433233305080748
"PC O-17:1;0/16:1;0" 0.787689404500307 0.595277293098553 0.994416663295248 -0.0828371080079656 -0.396138296283002
"PC O-17:1;0/16:2;0" -0.706390291973321 -0.621873079491458 -0.436146012146532 -0.402961569957415 -0.671316936234708
"PC O-17:1;0/17:0;0" 0.318166706358934 0.393882088855046 0.785765570547947 -0.440559874907372 -0.738403324660112
"PC O-17:1;0/17:1;0" 0.557716589277943 0.444867903154969 0.911837173296214 -0.200286790817203 -0.588873947034851
"PC O-17:1;0/17:2;0" NA NA NA NA NA
"PC O-17:1;0/18:0;0" 0.82867032599982 0.887674467027815 0.861456538024793 -0.109515034600651 0.0666509870894447
"PC O-17:1;0/18:1;0" -0.661221289171473 -0.968114956768957 -0.827917998804506 0.311397590639391 -0.0254535780855937
"PC O-17:1;0/18:2;0" 0.776696132404504 0.433530532094061 0.956888428106039 0.0545221467852068 -0.425219048234597
"PC O-17:1;0/18:3;0" 0.527507190212257 0.569796593305353 0.920792345865493 -0.304067325792942 -0.537974816879475
"PC O-17:1;0/19:0;0" -0.345457498116306 -0.579427428415338 -0.829741515948744 0.448675096846092 0.554871923588507
"PC O-17:1;0/19:1;0" 0.628935491372761 0.523900740891669 0.951589630337926 -0.189794467570657 -0.527357976545023
"PC O-17:1;0/19:2;0" -0.373672559168255 -0.352269571965237 -0.80921746029216 0.23805943444886 0.615760445773488
"PC O-17:1;0/19:3;0" -0.797935584803027 -0.648891503176968 -0.999335112273021 0.103025300479128 0.354714432599003
"PC O-17:1;0/20:0;0" -0.784637860505482 -0.6956341821988 -0.545391206949228 -0.303957331579379 -0.547567093858049
"PC O-17:1;0/20:1;0" -0.362733507211124 -0.583195933967398 -0.0767313671638069 0.145576622417369 -0.456630643238276
"PC O-17:1;0/20:2;0" -0.538599016107877 -0.643005186497325 -0.285282612587195 -0.309126360141065 -0.774121029041434
"PC O-17:1;0/20:3;0" -0.739468728820527 -0.81488373691173 -0.565054047343908 -0.0676107011325653 -0.447670312111914
"PC O-17:1;0/20:4;0" -0.902896416609354 -0.787703142533291 -0.79071919642606 -0.0670650692112325 -0.171451298647229
"PC O-17:1;0/20:5;0" -0.350070015425908 -0.56907280088738 -0.0557273602491439 0.132108282563204 -0.474306343556797
"PC O-17:1;0/21:1;0" -0.392187303124959 -0.462163028929514 -0.842785219526197 0.344810500497715 0.619444888713795
"PC O-17:1;0/21:2;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC O-17:1;0/21:3;0" -0.22163163958645 -0.206179876114783 -0.662198989888047 0.483733395995735 0.890329327607872
"PC O-17:1;0/22:3;0" -0.392223922591092 -0.137572421150943 0.104450816321564 -0.662044991008688 -0.878914727229054
"PC O-17:1;0/22:4;0" 0.473359692528856 0.707535017404962 0.257393268009945 -0.209477316578138 0.361416364164049
"PC O-17:1;0/22:5;0" -0.56856929296689 -0.0942052775188151 -0.684451412233543 -0.461312618334113 0.148723556569393
"PC O-17:1;0/22:6;0" NA NA NA NA NA
"PC O-17:2;0/15:0;0" 0.581977401635927 0.832607835033718 0.425986626521186 -0.125769772163153 0.430689190420309
"PC O-17:2;0/16:0;0" -0.729024102253738 -0.867793343463984 -0.949998398268401 0.261607268469405 0.178209975568454
"PC O-17:2;0/16:1;0" -0.858714920974081 -0.591146653293558 -0.596384734243675 -0.441769974501826 -0.493860622992671
"PC O-17:2;0/17:0;0" 0.610440178736347 0.0259116020765863 0.283960655760667 0.887159692874311 0.565240864812425
"PC O-17:2;0/17:1;0" 0.808964496839387 0.627287301876719 0.998387943502018 -0.0791956939517827 -0.359141224514071
"PC O-17:2;0/18:0;0" -0.535544859674102 -0.996725757507504 -0.682691074787442 0.371481195346117 -0.159220105270102
"PC O-17:2;0/18:1;0" -0.798938657427619 -0.89156655300332 -0.911684133153614 0.17488079467522 0.0364558906763911
"PC O-17:2;0/18:2;0" -0.860498303397034 -0.847856066458203 -0.912296704182595 0.0859384721852538 0.0134203181752939
"PC O-17:2;0/19:0;0" NA NA NA NA NA
"PC O-17:2;0/19:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC O-17:2;0/20:1;0" -0.289256314071073 -0.23954088185943 -0.723800098161112 0.403615512490217 0.835251662513805
"PC O-17:2;0/20:2;0" 0.605557600623153 0.85711101132029 0.470371256980621 -0.0982325590580398 0.444757218409723
"PC O-17:2;0/20:3;0" -0.795274744246145 -0.892353426325211 -0.913379471190742 0.180299209341286 0.0418875644368599
"PC O-17:2;0/20:4;0" -0.57549709674668 -0.972779477557676 -0.625975723354768 0.280521968830753 -0.266995796044881
"PC O-17:2;0/20:5;0" 0.392223922591092 0.137572421150943 -0.104450816321564 0.662044991008688 0.878914727229054
"PC O-17:2;0/22:4;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PC O-17:2;0/22:5;0" -0.865566231600495 -0.602508805510752 -0.865648608018611 -0.323989609605993 -0.136264903134451
"PC O-18:0;0/14:0;0" 0.152862305894561 0.0536494712545738 0.596812756482801 -0.152088322002294 -0.67055767398367
"PC O-18:0;0/14:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC O-18:0;0/15:0;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC O-18:0;0/16:0;0" 0.403384361112919 0.465586425992941 0.848997740207911 -0.338407605963199 -0.616388650844614
"PC O-18:0;0/16:1;0" 0.356933003155039 0.594904211202127 0.836930404184395 -0.448913173991846 -0.544155424975467
"PC O-18:0;0/16:2;0" 0.616663493844616 0.681095994961719 0.370392810901362 0.287957696702416 0.707172253604352
"PC O-18:0;0/17:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC O-18:0;0/18:0;0" 0.360466954501063 0.334284096423232 0.796886040306384 -0.218844247296556 -0.605054414668349
"PC O-18:0;0/18:1;0" 0.650515251768183 0.0156608819789414 0.57534070386193 0.697565268830185 0.0790629270216791
"PC O-18:0;0/18:2;0" 0.397680077702422 0.436435631053358 0.841008013752822 -0.326859022775211 -0.633369817373073
"PC O-18:0;0/18:3;0" -0.317935424292608 -0.276527167824419 -0.756672823140104 0.36816246648425 0.787343150047299
"PC O-18:0;0/19:1;0" -0.195406475087307 -0.670212715166571 -0.72196852755998 0.665655147855461 0.532908422300196
"PC O-18:0;0/19:2;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC O-18:0;0/19:3;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC O-18:0;0/20:1;0" -0.46617464597871 -0.704287456062382 -0.231473716612352 -0.124483595282556 -0.726499415142438
"PC O-18:0;0/20:2;0" -0.489955998389211 -0.735531878760351 -0.257044313465105 0.00971480957636292 -0.600095357464514
"PC O-18:0;0/20:3;0" -0.325313731542357 -0.543522627546595 -0.0086144681509852 -0.187562628128684 -0.81912301996433
"PC O-18:0;0/20:4;0" -0.6130789321209 -0.652486364900562 -0.356052977056582 -0.330035057216525 -0.7277916921131
"PC O-18:0;0/20:5;0" 0.839475756546177 0.833211528771961 0.951695692655146 -0.125434724011017 -0.105312085025209
"PC O-18:0;0/20:6;0" 0.881114027385059 0.835645238554602 0.883056824714838 -0.0390952539273086 0.0422605340373716
"PC O-18:0;0/22:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PC O-18:0;0/22:2;0" 0.463117485139054 0.695170917813486 0.243171061140706 -0.215354896540916 0.354675294590418
"PC O-18:0;0/22:3;0" 0.609168082584065 0.860689870201152 0.477675347429552 -0.0934048716763388 0.446847881241249
"PC O-18:0;0/22:4;0" 0.721210915961188 0.847889406964444 0.57690298895205 -0.0272787277653594 0.384851976111825
