"Ctrl" "OA" "PA" "PO"
"PELI1" 2.67736193460292 2.67337648821532 2.66992188044787 2.71062166859407
"THAP2" 2.39988262606118 2.48071805328152 2.4940083943515 2.41798149033883
"SLC1A4" 3.75752580985762 3.80304147959472 4.31177979882217 3.74555012255605
"RAB1A" 6.09439336813712 5.99198138915287 6.17054466262814 6.04343078534277
"GAMT" 2.08218898735193 2.08343304575644 2.24418127280143 2.37488271495473
"ACTR2" 5.69007603250131 5.80263707502361 5.69115749753055 5.64449055781108
"NDUFS7" 4.69163673762928 4.72551052092007 4.60120819108806 4.66847791364811
"PTPRB" -0.435433019496488 -0.531756758741708 -0.883864614643064 -0.364493691838125
"PWWP3A" 2.23710968357393 2.229513495835 2.03634858434808 2.15645174924928
"UQCR11" 6.65496307217702 6.6447666266208 6.50331242670562 6.62438534892657
"CNOT2" 4.67884373309168 4.65714565524843 4.67292615842037 4.6022646667907
"TCF3" 5.74928050405472 5.69245395213025 5.57068804061376 5.75836537057107
"FRS2" 2.40782842095935 2.38377805067224 2.50303641654193 2.38797941591987
"YEATS4" 5.00691585658753 5.08535689849769 4.95247407261474 5.06551954389666
"COBL" 4.47248086617039 4.52776440611447 4.46807864923327 4.42202126813689
"GRB10" 4.92967254528558 4.77169089408402 4.89693884747306 4.90823938114002
"SNRPD3" 5.4081736434444 5.53209747787309 5.33536982869917 5.31410647178997
"CPM" 4.40968650690051 3.79804141593815 4.48010501711465 4.36475248943478
"MDM2" 5.02817045137596 5.11766886749333 5.39585859279436 5.05178546185328
"E2F7" 2.67871774417453 2.90207240708318 2.23375015684159 2.75529473045368
"CSRP2" 2.93871522510637 3.28165454020324 3.14631988764088 3.23146595612972
"OSBPL8" 2.29776090053981 2.18899624268302 2.50162180025129 2.27348157591114
"MKNK2" 5.02235820789311 4.97500612269472 4.91776441003111 5.05534138181258
"CABIN1" 3.8057037974497 3.74126137772954 3.76840049114115 3.72007691856713
"AP3D1" 4.26847558707698 4.08499933227315 4.49515418948802 4.22421633648608
"PHLDA1" 5.84597624482774 5.67796995969041 5.52441068038901 5.6699804573083
"SF3A2" 6.17005247174615 6.16320364930222 6.01762318352583 6.07583088240977
"MDM1" 1.31633774001601 1.6023026346114 1.1454752800346 1.30396948363307
"WIF1" 1.80134729685185 1.72637395541957 1.55318447979843 1.66134766502098
"TIMM13" 5.62725086580765 5.70843549759714 5.54569518155006 5.62202797526809
"VPS13D" 0.22733907637462 0.0780341360199421 0.415908076105365 0.158802911623556
"LLPH" 3.87209053927091 3.92361143894325 4.09536780167367 3.80577788122443
"TMBIM4" 4.82344853594163 4.60158313594923 4.87212243621763 4.83396999379942
"HELB" 1.34611813210108 1.39211929374019 1.29507696242751 1.29439400489531
"PRMT2" 3.74050203925731 3.48435479345198 3.80842655888051 3.67775352204241
"DIP2A" 3.16969861476657 3.14950228511182 3.13808513133562 3.17105974257024
"HMG20B" 4.89377784626838 4.82669594850454 4.7943524365697 4.8882929827643
"FZR1" 4.01373554182299 4.08286800986021 3.76207341469445 3.95277550227527
"NCLN" 5.77345177316484 5.73472173436038 5.72113321882097 5.84940963863586
"HCFC2" 1.93003102465978 1.8209815219308 1.97295991313895 1.92727476986305
"NFYB" 2.87178314092626 3.12214659937373 2.82214766327487 2.84785018207589
"TXNRD1" 8.11896399341633 8.07925562765629 8.30953015923917 8.10397985103532
"PPM1M" 3.18955309749587 3.11238780274041 2.87577997509171 3.13095476427328
"D10WSU102E" -0.320778168233337 -0.214673893346288 -0.456122335210307 -0.280307836568784
"WDR82" 4.41103008052571 4.46244082952658 4.38280332293 4.42364525857834
"POFUT2" 4.28808842116279 4.24995249004748 4.10279265973968 4.27317670608631
"SLC36A1" 2.57604582394673 2.38330963010463 2.79510309509785 2.58076714364659
"ADARB1" 0.563762302562297 0.367238835654316 0.482513380004378 0.442778297553078
"APPL2" 0.897361632877577 0.62760569670769 0.758141195835619 0.793342879744239
"SUMO3" 4.79999801334142 4.87108468525011 4.60490299635534 4.73227852575576
"HINT1" 8.538030980487 8.56469348833832 8.54003243553486 8.48000522976965
"FBXW11" 5.2966736874072 5.17762485017859 5.26137219244333 5.18275710892884
"STK10" 2.50525931979825 2.30572932356857 2.54881427786021 2.3924454824108
"PAPOLG" 1.38589448222811 1.43657039308223 1.34898717422015 1.34224438505102
"REL" 0.968005922580599 0.749425230935638 0.860216726074544 0.670461840591912
"PFKL" 3.91532351703017 3.94743831128876 3.83697323827631 3.90148236464288
"PUS10" 3.36613574542109 3.30174230325581 3.38214985593711 3.33854660277691
"RHBDF1" 4.32506915547838 4.13127888994401 4.0727967901852 4.24426907515065
"PEX13" 2.67966177404906 2.50478498517889 2.80312023472639 2.60616718988701
"CFAP410" 1.01023057333626 0.856687108189632 0.935042468880576 1.07005091568908
"MPG" 0.992687830168832 1.12047661777996 1.10601472617477 1.08970433575239
"AHSA2" 2.3604275620745 2.28624458923161 2.34613969912758 2.41068108202325
"NPRL3" 1.47581839406545 1.45712689741411 1.59902927666037 1.37861445069416
"XPO1" 5.01304835456328 5.13684929580205 5.09445233213808 5.08995907765231
"CPEB4" 2.4243881723188 2.36423938440095 2.64316030166459 2.44046775967384
"STC2" 1.96477339198642 1.920531109608 2.48733948538833 2.11623050079287
"ASB3" 0.534528057213034 0.709615888740689 0.774860715545882 0.534923317434327
"CDC34" 6.34974135251195 6.34903881663761 6.3586773677805 6.3329026534128
"TPGS1" 4.18794050595393 3.87290091111612 4.23048831830693 4.13268759593541
"CHAC2" 2.38719687811891 2.32992791450705 2.57332640986627 2.38683098649199
"MADCAM1" 0.45315149125906 -0.90270942009387 -0.744683198182688 -0.70081224478741
"ERLEC1" 3.07639768252838 2.98261411430357 3.40209888822971 3.18244979442123
"SPTBN1" 4.14050104621494 4.28803766340611 4.30724129676547 4.21246390964717
"MDH1" 5.29054694628679 5.18653429168431 5.32464335519639 5.33956588791002
"CCNG1" 6.74339543100314 6.70442727881826 6.87285182183188 6.85982088430488
"NUDCD2" 5.46512322392141 5.44508442011784 5.49073101445533 5.48531686534173
"POLRMT" 3.62467881933367 3.51562977844169 3.58817178887963 3.66143214495195
"HMMR" 3.29569976562964 3.5989988774019 3.1926658955168 3.42851145340493
"HCN2" 1.43875857617297 1.59073864685849 1.38611062886297 1.89176544277437
"SLC22A4" 1.08096357522035 0.928072132653414 1.41018438890847 1.00350644684652
"CYFIP2" 3.45543332317077 3.40012947402996 3.39139043452388 3.46694756547243
"MGAT1" 4.69551725701098 4.61489275069517 4.68189192461019 4.76218269701622
"PPP2CA" 5.21078095972212 5.22410009585894 5.251190977604 5.22727098134655
"FLT4" -0.395620235067851 -0.823053639074179 -0.751097421631124 -0.626286064019144
"HNRNPAB" 8.24447781500013 8.29764959968092 8.15499219660371 8.22807119496373
"PHYKPL" 0.472455079773104 0.633609931855024 0.608862803178161 0.401281356253571
"HSPA4" 6.47341871740936 6.48735032413127 6.5115505660384 6.44097117465433
"CNOT6" 4.72657068224079 4.93893770374834 4.45100310690366 4.76093039374843
"ZFP354A" 1.21736504047306 1.24138799819886 1.47965848617716 1.29978965087561
"MAPK9" 2.95145679958853 2.93154876941502 3.21572188539368 2.89499815293227
"CANX" 7.36640506679733 7.31704929827503 7.60136151682155 7.47290321557068
"RACK1" 7.57440520494888 7.63833029670797 7.5600206345542 7.53716844326597
"RUFY1" 3.34056050645473 3.14547959441956 3.38257572243654 3.27454624061745
"RNF130" 4.97625272568587 4.90822224050906 5.17373135637589 5.0769935249512
"RAD50" 3.86426709567125 3.99622861172328 3.92560944176009 3.80176715114717
"MRNIP" 0.0716072382863995 0.50294286024718 0.00582410414111879 0.0285901020559114
"CLK4" 2.56772655255206 2.56917326942869 2.80364913005796 2.47010194726277
"SAR1B" 4.82582420374371 4.81936435341127 4.90276067001895 4.81436022182848
"JADE2" 1.14994459533782 0.93512834875017 0.831119472321681 1.07531982489038
"CDKL3" -0.698931796115348 -0.689592835405491 -0.64525615223146 -0.606071982690747
"UBE2B" 4.79193321685099 4.70829005079287 4.89676615458507 4.81395972482359
"CDKN2AIPNL" 4.8918789136274 4.94994116292272 4.65168622923845 4.80158802129265
"KREMEN1" 3.10959982848359 2.98317389145195 2.80854510640023 3.05463298055578
"NEFH" 0.156998956962026 0.318450393014069 0.617801948764727 0.233080456084789
"MED7" 1.73850733157128 1.87626165139436 1.93402122515151 1.97441823490422
"TNIP1" 5.29726492042127 4.73594732089596 4.77220117870016 4.90162786054805
"VDAC1" 7.22235684197848 7.26861426312889 7.14782390241862 7.22637201025597
"UPP1" 3.77248284349796 3.51663712172567 3.89992862662186 3.69655000789239
"SLU7" 4.26706721209565 4.29478136240551 4.46708797793314 4.29721885142344
"NIPAL4" -0.0932925155303082 0.736910730965568 -0.219455681887632 0.0203345602109253
"ASCC2" 4.4128521177245 4.44651235264191 4.47810068620288 4.39046033658359
"HUS1" 2.4617536221997 2.63526106303036 2.43422571771633 2.53045351563654
"PTTG1" 3.78050231733319 3.97650914196525 3.46852969812648 3.69270491184057
"ZFP607A" 0.637886379382481 0.507484604248037 0.524307348295691 0.464637057986086
"TNS3" 5.36272120927194 5.32451619009434 5.25830868750423 5.34742147598175
"BTG2" 5.23681219022213 5.06388938341331 5.27262209204936 5.43436234342556
"CASTOR1" 1.32453455220323 1.31892831000461 1.48964078386144 1.40346532767664
"PES1" 5.68938058830304 5.73891269449149 5.70370808624327 5.65510264952762
"ADCY1" 1.11397676047585 0.664338238975614 0.595616968864628 1.08682801561779
"TCN2" 5.40450794850763 4.74342541941912 5.54437376903793 5.2406598157417
"4921536K21RIK" 0.438749592919242 0.641694039238168 0.843369439331158 0.537866394559649
"SMTN" 7.17738497553807 7.19889592510382 6.76921026711225 7.12484369985439
"ARF5" 6.18955891201045 6.11066858685023 6.02985537297252 6.25118562307757
"2310033P09RIK" 3.33738264561497 3.29268390876559 3.27970709895711 3.12167424064058
"GUK1" 4.77700893567526 4.74680054893056 4.62686882150116 4.73867355280563
"RNF185" 4.90410836951877 4.64388784820662 4.90778937896879 4.89427074684269
"LIMK2" 2.7786742697922 2.73551073603956 2.84249686483174 2.84537041318639
"PATZ1" 3.92003671409064 3.83569524726526 3.86466008792721 3.91912708544706
"EIF4ENIF1" 4.26567577102515 4.3094739496442 4.28508153291224 4.29508570084907
"TRIM11" 3.72966878480697 3.6800390687422 3.83322568570209 3.73040724650779
"OGDH" 5.46299295418178 5.45290529151639 5.44113546772126 5.41921301923595
"DRG1" 4.69949202252274 4.76119085497484 4.72584251999361 4.72359293864418
"RTN4" 6.36882051861081 6.34771068915888 6.41725185466604 6.44099944685878
"MTIF2" 2.74288854934935 2.80247521522677 2.8073063901599 2.78754475582806
"RPS27A" 7.4562292691629 7.57444275900728 7.50577170516949 7.42090137745643
"CFAP36" 3.95752658775195 3.93283234166051 4.06900741747284 4.01201612894037
"PPP4R3B" 4.01604225091326 3.95815503323433 4.21606285247668 4.03955936939221
"PNPT1" 3.73709804598443 3.82074743608608 3.7288008885231 3.64287835723389
"POLD2" 5.91343764114036 6.16248697189968 5.75292137704421 5.9259177266866
"ZKSCAN17" 4.32224635209956 4.28462734905565 4.29537758761004 4.23809827701996
"AEBP1" 4.19700790312862 4.13737328892697 4.41670004894957 4.33588824940216
"POLM" 2.18977299708325 2.016495478941 2.15219546104439 2.06076721021299
"PGAM2" 0.425561641969338 -0.200058329887462 0.490323025456858 0.45147006858238
"DBNL" 5.96566510318629 5.91940994461332 5.9711204482039 5.94245148081547
"MRPS24" 4.746784887967 4.68904743291897 4.73789945358244 4.75812610311287
"CCDC117" 3.34631205993341 3.46822168605444 3.48082325905144 3.41615789963481
"DYNLL2" 5.50027503289233 5.39545283662072 5.54030304613555 5.49231527063397
"XBP1" 4.7204817295539 4.5022320931096 4.85483363059556 4.73459364839939
"SUPT4A" 5.05680687797782 4.99753900285734 4.99906593952595 5.02643825531175
"SEPT4" 4.06296474855135 3.9941823642862 3.90922336744087 4.01384417240954
"2810021J22RIK" 1.30678564742402 1.35478287628698 1.65681663726317 1.51520031008714
"SKA2" 2.96289791174548 3.06406961012071 2.82129501667821 2.87688044909434
"PRR11" 3.57910234525357 3.98003674403088 3.40927916008924 3.61096332391639
"SMG8" 3.93517031646307 3.99465962169085 3.93197695151911 3.91111730461153
"RNF187" 7.34967200702689 7.34424984495069 7.24577602954571 7.41179398970587
"TUBD1" 1.19267411179518 1.22916858639726 0.993215475686384 1.11926014142406
"MRPL22" 5.17428231699148 5.1969278853825 5.214514069411 5.1582424003866
"CNOT8" 4.49172038552677 4.43192342298304 4.4876468746212 4.44782727128118
"RPS6KB1" 3.09177454131041 3.15484055322851 3.07951807789574 3.10023086272633
"SAP30L" 4.85190460788283 4.86167209592095 4.82820883003715 5.02044555626355
"GALNT10" 3.35913006690234 3.18414482181461 3.17802222627523 3.35872606221262
"RNFT1" 2.26101072126558 2.23276194991626 2.35424040931202 2.26239625581414
"MFAP3" 3.50210399791665 3.48471212023582 3.46953811679731 3.53005626564275
"FAM114A2" 4.16159249649163 4.14754394943495 4.12218462474514 4.13497835112207
"PPM1D" 4.38532363124853 4.29837024875271 4.25003195850048 4.35087846122082
"ZNHIT3" 1.55546804207181 1.6798099754577 1.5703613526839 1.69814679256077
"MYO19" 2.26144096496237 2.39321290822017 2.14356753993327 2.23628288440498
"PRPSAP2" 3.64224160911262 3.80516166553116 3.88302114086893 3.67501880294442
"GGNBP2" 4.19265898120512 4.21646490359535 4.34066126105632 4.14623702922561
"ACACA" 3.46990478135102 3.72606567655229 3.34096625354717 3.3707387523166
"SHMT1" 3.91582146118545 4.04969088765358 3.84798901479436 3.83423775258153
"LLGL1" 4.69087623720968 4.43453186947962 4.45068136746833 4.56670079708008
"DRG2" 4.90130440347966 4.92275296568075 4.84552757157308 4.89044098255082
"SREBF1" 3.89043082290944 3.84575765642375 3.94010434488628 3.94892858618264
"TOM1L1" 1.61925899595078 1.76999165187394 1.87057074146066 1.80156559289539
"COX11" 2.46804585645549 2.37856131002717 2.47532984000315 2.59095800715379
"STXBP4" 0.353221145645304 0.227592816583107 0.481607424877467 0.39899428260107
"BZW2" 4.58094787329026 4.7881593167565 4.51886401104964 4.58577943613553
"ELAC2" 3.89707690078337 3.98060201020903 3.96031546042955 3.88203306471062
"PCTP" 2.70054715749935 2.98445115565343 3.44977720721203 2.72573656133217
"TWISTNB" 3.05222654987336 3.21383519770454 3.0556930100548 3.11112223221092
"ATXN7L1" 0.898994816757286 0.745113259873425 0.926967186619531 0.849998932374269
"SYPL" 2.92616806652568 2.94178432409517 3.10641829531125 2.99205579726672
"PDIA6" 6.35574453802128 6.35034875328818 6.5455567635158 6.55219881000484
"NAMPT" 3.8916715364947 3.84598121834653 4.29794439320207 3.79139178532671
"NBAS" 2.26850715597252 2.30390514450743 2.3923529462897 2.2389332114666
"ROCK2" 4.78925391194069 4.86731341812507 4.96291301301531 4.80782270122097
"MATN3" -0.0041442011135165 0.294444972580318 -0.649642779899208 0.140566193345486
"LAPTM4A" 7.22335932671637 7.1049860310791 7.17775758914363 7.26325196105043
"SNX13" 2.24293577054533 2.18576370129536 2.44574648815803 2.1997088858684
"SDC1" 5.30936879543078 5.37377454592018 5.11595632789711 5.38308159983254
"PUM2" 5.29270459437122 5.42781363280785 5.39898016450277 5.3081993957635
"TRIB2" -0.0409803788822289 -0.0271191664426982 0.94507192222846 0.582756744471935
"HS1BP3" 4.42489443931306 4.07423692686946 4.54173703089885 4.30238587225282
"SMC6" 3.952177232608 4.10965188321288 3.81853511569197 4.0064204685907
"AMZ2" 2.60453265559241 2.62466374425952 2.67624606525902 2.62454393026014
"GNA13" 4.05543895525903 3.90662845804141 4.36509572856502 4.01168607094199
"PRKAR1A" 6.14891320871881 6.18527475433361 6.16768383793832 6.17038211467651
"RDH14" 2.51345683701538 2.31506831463251 2.77233694877801 2.59759468231826
"MAP2K6" 0.0794830625304307 -0.297734162897586 0.169364632123217 -0.0136814219765706
"TRAPPC12" 1.93369534934636 1.86069432966587 1.99707855368423 1.84735809885484
"ADI1" 4.92089497312937 4.741927376757 5.10499714188866 4.91800813640603
"RNASEH1" 2.60493072004042 2.68409178879469 2.62987470310749 2.60396174759188
"UBXN2A" 4.44279749138097 4.38018925957194 4.48314664043348 4.55566270662776
"FKBP1B" 1.23615221096792 1.26593932214262 1.02068063827121 0.978514950723985
"ITSN2" 3.10116889613652 3.02625049703287 3.22793660487854 3.11009449700461
"RNF144A" 3.50686404830396 3.50838349488398 3.26239937156928 3.52893294200955
"ID2" 5.36040968785607 5.78241022349521 5.83276862907802 5.83193732361298
"MBOAT2" 1.8165471295228 1.75276637150446 1.88528848379371 1.86094108600521
"NCOA1" 2.89355291427897 2.7020757788991 3.03262090992595 2.8236677613368
"DUS4L" 2.27508209238773 2.57914363028814 2.6188216167256 2.22034592496915
"RRM2" 7.20399379305782 7.56615356320342 6.78665137232759 7.32652694102504
"BCAP29" 1.68905465150249 1.87799935239319 1.83780210770805 1.76364900413689
"CENPO" 1.25538383984954 1.47761720594706 1.18671757321166 1.31181216058085
"KLF11" 1.7916486809444 2.6198645695394 2.69479506637472 2.68291916658295
"GRHL1" -0.642894966804396 -0.21057594131149 -0.526807976373008 -0.555095916170854
"DNAJC27" 1.68541050518302 1.68916391091295 1.67209940759337 1.70308116804242
"CBLL1" 2.51629951436498 2.54595684144782 2.54601968395288 2.57302654879237
"DNMT3A" 3.09790271768507 2.91003979954772 3.08114553350716 3.05965241628755
"DLD" 5.19385866188349 5.17907754283699 5.2907620882827 5.18015841801921
"KIF3C" 3.19499905421964 3.04408523319465 3.25186225388517 3.18356192359242
"SH3YL1" 2.89183638532053 2.61609542894613 3.07249876297233 2.80102412888322
"RAB10" 5.71708706011089 5.69787887203537 5.75209742176467 5.6841525495678
"PXDN" 5.77817809679606 5.63965912741456 5.49495618982347 5.67688388210297
"DDX52" 5.71741501547076 5.67987675712905 5.71487577322787 5.68127888996557
"HNF1B" 7.35200702574311 7.37384517000637 7.29248512090021 7.29395629583612
"TAF15" 6.07505827910277 6.10993197518375 6.25016335981775 6.11001355493921
"ACE" 2.32907279380742 1.50220228873252 2.20439853358426 2.36037574972376
"CDC27" 4.29745904342287 4.34944365118759 4.36508469504443 4.28044782628557
"ITGB3" 1.79756996566495 1.88923101920391 1.63248415112708 1.83403561585151
"METTL2" 3.39550527304143 3.52379728850335 3.57470223236908 3.33562310872837
"NLE1" 2.90281551617053 3.04654882514863 2.98153533867499 2.84383869565458
"TLK2" 3.39882884942563 3.42575480346029 3.60521572074129 3.38464946027208
"RFFL" 2.84218436162385 2.5724002011451 2.7123683457162 2.70237674991885
"LIG3" 3.26878900884214 3.21745209972171 3.30738839598883 3.23988677713859
"MAP3K3" 3.53054062105774 3.60924223624383 3.44267947500482 3.58285902387739
"DDX42" 5.13892304678845 5.15266957592385 5.21347812809076 5.11420420513497
"FTSJ3" 5.26677231218855 5.41224284092626 5.37418792916926 5.27409148140054
"RNF135" 3.11795387225307 3.11133321413024 3.01853201877805 2.89110019679956
"PSMC5" 6.61766122990649 6.6682051507476 6.65816350078503 6.57236893186712
"ADAP2" 0.411537234571445 0.487500526794937 0.338961642835337 0.472268780854453
"ERN1" 1.66123832921759 1.64262951217974 1.73367460533316 1.59096243927252
"NF1" 2.4740308073035 2.61499490155583 2.62113716211862 2.53466926234061
"POLG2" -0.249258904782992 0.167466567909381 0.0286738900725489 -0.0248380874820639
"DDX5" 6.88337183832988 6.9110816686736 6.91406337728697 6.90378048117373
"PSMD12" 6.15630436324338 6.11239280717931 6.15128979899636 6.11646332004247
"HELZ" 3.48532896284094 3.63966202379903 3.4717506528076 3.51783093759556
"CEP112" -0.825305224103231 -0.788309239407494 -0.835866694426835 -0.782996319504601
"SLC9A3R1" 7.23369848455782 7.14772396984142 7.09217938050325 7.21733390147515
"NT5C" 5.63730494726274 5.61339475947053 5.79175498363025 5.64007238520142
"JPT1" 6.62490270087108 6.56038502395118 6.39858869377329 6.56194834136805
"SUMO2" 5.80475999143175 5.86663562596112 5.66009401395579 5.70384125099359
"NUP85" 4.74248492199257 5.02317058196648 4.5260526967425 4.78077369735641
"GGA3" 2.96679739045306 2.9308616726063 2.84851472210232 2.86335901155214
"CLUH" 5.24084339565977 5.21696743793311 5.16885442522927 5.13250834326837
"MIF4GD" 3.46431329845408 3.33850608662701 3.44037183667513 3.38710453948038
"SLC25A19" 2.66797454840684 2.40286711546925 2.73856235161971 2.59726395921608
"PAFAH1B1" 4.83860099640326 4.88950673871291 4.94985240768049 4.82867981966358
"TMEM94" 4.26514668303968 4.13785486562313 4.26548851538696 4.30936545995444
"RECQL5" 1.50766159395782 1.44112161928458 1.58512071830755 1.52855676994985
"SAP30BP" 4.30288297056523 4.38020175249387 4.31915473970891 4.27564849041979
"ITGB4" 2.34539866154799 2.17994259431857 2.40525475655992 2.33737588956326
"GALK1" 5.85769851450367 5.84803140487757 5.72259929625357 5.74710095290327
"UNK" 2.88062857832362 2.86840310640075 2.94261358072344 2.82299486016964
"TRIM47" 3.91609952153399 3.84970716913532 4.17183697719696 4.00980933270407
"MRPL38" 5.29484944879148 5.23790435096591 5.44070248393492 5.27264901282726
"FBF1" 3.70898717503174 3.81682280713367 3.78694834526956 3.71341345896735
"ACOX1" 5.27510843350685 4.95706228278544 5.43123492231987 5.14648084098116
"TEN1" 2.28702556123714 2.206100089454 2.25858571598052 2.18312964876346
"SRP68" 5.56356608250073 5.55745307464445 5.59261890653925 5.55240220343722
"TSEN54" 3.75376421371414 3.72279284986104 3.71303251132384 3.72098348805814
"LLGL2" 4.99909083733263 5.04157186211179 4.96941377898121 5.10106552031765
"NCBP3" 2.12904571955256 2.13618517151223 2.15839401843432 2.11699652814864
"CAMKK1" 3.30843038229919 3.25769382787243 3.43902494115733 3.4466681376846
"ANKFY1" 3.51629937163301 3.51401635762994 3.50427886998285 3.4561727112392
"EXOC7" 3.74036842628601 3.68636607713279 3.79113588683676 3.75419581181234
"UBE2G1" 4.29071220901905 4.2449317666757 4.36367907327466 4.28867253938921
"SPNS3" 0.036307651337177 0.0194027145732884 -0.240048405186413 -0.107104181631986
"MED31" 2.27711519881705 2.09860841077686 2.25049644037243 2.24641098549495
"UBE2O" 3.57604751567088 3.51686723096505 3.579246734997 3.53739857363483
"TXNDC17" 6.42199615279405 6.363230503772 6.51727994719981 6.36168645339613
"RHBDF2" 4.1369770426609 3.70731415741773 3.98518904256065 3.93977283837126
"4933427D14RIK" 2.56343356876658 2.49497413843201 2.58983279224174 2.51352415185506
"PIMREG" 4.58387177311886 4.76406059790666 4.22944267893198 4.5538119869947
"SNHG16" 1.31320857433504 1.47322817840073 1.65341897777889 1.42184612555466
"MXRA7" 4.75863577630524 4.58203543620812 4.80207413916293 4.8389912399811
"RABEP1" 4.15779925851681 4.1913079293282 4.34709691608307 4.16768918115731
"MFSD11" 2.11052518784046 1.77662128408956 2.33878577967187 1.99201221973964
"KIF1C" 5.60362612846251 5.534489845137 5.53119731398809 5.64686540854485
"SEC14L1" 3.9052286941254 3.64233414428949 3.65128595428731 3.78137260332045
"MINK1" 4.58080320160561 4.447601148218 4.42067808255154 4.41931393401814
"PLD2" 2.65792004665347 2.4877615467936 2.58898888781012 2.63576938111295
"SLC46A1" 2.24796743442026 1.9178762928965 2.32893929814963 2.16241440257089
"ERAL1" 3.47677511466777 3.52543777890792 3.44902512742795 3.40565451581216
"DHRS13" 3.28140318372276 3.39826504037272 3.3295670796743 3.31800261341755
"TMIGD1" 4.61952509062237 3.8731601177215 4.5709064598687 4.62342637989201
"BLMH" 4.20218530716345 4.13391422127532 4.16246116526236 4.22233941049647
"CPD" 5.53891811268405 5.29958266111578 5.07392016289725 5.3731019229344
"TIMM22" 2.89677018556485 2.94729934456498 2.81846658301647 2.89994009282057
"NXN" 4.22921106614947 4.14762287370977 4.23723751548547 4.26472051985105
"RFLNB" 3.88617992172464 3.66094265416253 3.3090474520889 3.91598742517582
"RPH3AL" 2.13846739752162 2.08775724587012 2.26985376749697 2.14964696910779
"YWHAE" 8.63647903175077 8.73526551756724 8.54729329316551 8.60448467438506
"PRPF8" 6.68751111341864 6.83461095200782 6.7320566869311 6.65205563317569
"NME2" 1.57644874817925 1.80649534430994 1.47179157229912 1.5499750059519
"SPAG9" 3.96242903425102 3.84240157859341 4.19537878618632 3.98936860227086
"LUC7L3" 3.83500027701463 3.82938933721626 3.83294138422294 3.88152290847058
"ANKRD40" 4.67239379168387 4.60826811742608 4.58648457049047 4.62497957598877
"CACNA1G" 2.17091009074769 1.48878874023567 1.85825770908136 2.14568245068738
"XYLT2" 2.50261872245288 2.34254922939271 2.34767684316641 2.40236201823227
"LRRC59" 7.3818360135789 7.41074720302383 7.40936034138194 7.39621443340262
"SLC35B1" 4.48891204051727 4.41741746599785 4.72602526101623 4.56752137764123
"HOXB9" 5.40610404539513 5.34991219524975 5.51084225610765 5.5924553236996
"SNX11" 1.96268296294624 2.00025486785257 1.88145789410061 2.0587018957213
"SCRN2" 4.23556982607017 4.25969495110738 4.47056492322542 4.25649015388241
"LRRC46" -0.498125517122996 -0.783298449587651 -0.0505117541664765 -0.467271593452377
"FBXL20" 1.63669159548533 1.4669718519922 1.89042318451564 1.65115284837359
"DLG4" 1.4070667514651 1.27745329331324 1.37492303427467 1.33556533252915
"DVL2" 3.0560908303227 2.87225827000619 3.19322921632931 3.01347692287864
"NR1D1" 1.29440194248885 1.62214151742048 1.70929132267317 1.22857596507349
"PER1" 2.4195653924625 2.19297020785099 2.60665958229964 2.4086529499061
"VAMP2" 2.34391464777009 2.31538753893616 2.26090471696983 2.31073251320823
"TMEM107" 2.33299593064892 2.3074752662457 2.18503692368817 2.23618331329102
"AURKB" 4.12826079305872 4.36867966378057 3.65296737702268 4.13939714976798
"CTC1" 3.41955680039857 3.53298826498081 3.4092179475742 3.30407433760872
"PFAS" 3.2515999697146 3.48542275972948 3.15809764521471 3.31931101624132
"MYH10" 5.29140040568383 5.40553780691879 5.29155747173023 5.3467097102712
"STX8" 0.864313012863712 0.64077875138183 0.977158268355211 0.870374561175673
"USP43" 2.38476028930134 1.90182713949125 2.06417600945864 2.25042109012434
"ADPRM" 1.50429482189512 1.49010111326399 1.80721923361384 1.48948937764739
"KRT19" 7.93332987335011 7.91996360725966 8.04329093339628 8.10594746458698
"KRT12" 0.146896011148417 0.078106855790168 -0.542775467677186 -0.23582071688885
"TOP2A" 5.13463729826764 5.53101423560592 4.9435116802613 5.25375769176032
"ACLY" 6.47078900294031 6.30388933325586 6.45432114009531 6.39381983000076
"KAT2A" 5.3441821447778 5.32621822782048 5.30246985704846 5.33218138172162
"STAT5B" 3.28994682383645 3.15805541300594 3.17026178120244 3.16333789244225
"TMEM101" 3.41442800368265 3.27663761513071 3.27975437012199 3.41806387267319
"LSM12" 5.30948880960131 5.38631182987661 5.31061772037853 5.33054848723016
"UBTF" 5.0648812488887 5.19382136814577 4.98770180832538 5.08967439640413
"CCDC43" 3.95547256681181 3.96364614821663 3.94055064047001 3.93621197298362
"EFTUD2" 4.76835856626334 4.88663353966529 4.70402499307599 4.76559796065292
"DCAKD" 5.75408217438199 5.76314403040864 5.58162202235239 5.74476351966538
"NMT1" 4.94518916341441 4.93877718591478 4.90900022933377 4.90251625172776
"PLCD3" 2.33365883610415 2.37417923656768 2.43197461442517 2.47047767684265
"MAP3K14" 2.49402681993004 2.65716371890678 2.49956800601615 2.46138550805233
"GOSR2" 5.17349327240802 5.08065456805873 5.16243242334774 5.11435327081911
"KLHL28" 1.08489688146584 0.999327996448609 1.3103133445656 1.1388862299064
"FKBP3" 2.9933709162916 3.21423926260077 3.05140165417588 3.09145208631301
"SCFD1" 1.71252339653786 1.71551272456514 1.88888629347282 1.6771816334725
