"Ctrl" "OA" "PA" "PO"
"PC O-16:0;0/18:2;0" 1.40337996212871 -0.440736494999885 1.86345502941575 1.22923230478569
"PC O-16:0;0/20:1;0" 1.79605676443141 -1.00925791804038 0.865312650736832 0.984306036174037
"PC O-16:0;0/20:2;0" 0.0312148202062063 -0.914017945252759 -0.293473112391737 -0.307365605057245
"PC O-16:0;0/20:3;0" 1.95792724550731 0.847164836227805 2.55147722469154 2.33523203266946
"PC O-16:0;0/20:4;0" 2.71101316022748 2.23332715810312 3.30856780135232 3.37673411528496
"PC O-16:0;0/20:5;0" -0.89555029703968 -1.59029292669171 0.096110450439751 -0.388542110519566
"PC O-16:0;0/22:1;0" 1.0020015180359 -0.561147362942352 0.326505666072298 -0.132334093649406
"PC O-16:0;0/22:2;0" 0.244309075288325 -0.804804348426129 -0.024341186303636 -0.181638258031489
"PC O-16:0;0/22:3;0" 0.415876318583562 0.474292748234829 0.172893568233205 0.201761894950975
"PC O-16:0;0/22:4;0" 1.14773891251888 0.849419446162954 1.0889438530617 0.84656919077647
"PC O-16:0;0/22:5;0" 3.50940369474523 2.45471864616268 3.4361391788221 3.21017001812243
"PC O-16:0;0/22:6;0" 1.70919572220764 0.383513212943357 1.72619385547121 1.46670871024457
"PC O-16:1;0/16:0;0" 3.81073067813754 3.25260332944408 3.93170185271026 3.70432218839819
"PC O-16:1;0/16:1;0" 4.38482368007865 3.42942366124384 5.13934878277629 3.48384440451634
"PC O-16:1;0/16:2;0" -1.71035155736971 0.00440016795171057 -2.64131742019884 -2.36430674950383
"PC O-16:1;0/17:0;0" -3.61017922210422 -2.07856872947263 -5.85983709049585 -3.85518611022828
"PC O-16:1;0/17:1;0" -1.8160174594874 -2.06444732921952 -3.2009498885356 -2.34299523953516
"PC O-16:1;0/18:1;0" 4.67568648066713 4.89620492325946 4.73550386405858 4.89478664751544
"PC O-16:1;0/18:2;0" 0.56843176289024 -1.96799620988273 1.20352543362682 -0.348384037112806
"PC O-16:1;0/19:1;0" -5.21426183026219 -5.83735304080763 -6.28342286699664 -6.23498513754199
"PC O-16:1;0/19:3;0" 0.319005109084973 0.545891536349676 0.310347408353672 0.661947503985522
"PC O-16:1;0/20:1;0" 1.08336372104162 0.722430501505502 0.70229486295551 0.0183873880038631
"PC O-16:1;0/20:2;0" 0.510004806015038 -0.0532922626423884 0.344284384786807 0.0836856320331034
"PC O-16:1;0/20:3;0" 2.32504889654194 2.10387418550615 2.71804177314257 2.42751882310098
"PC O-16:1;0/20:4;0" 3.45702753512198 3.73900134427618 3.89418088466539 3.42496073524711
"PC O-16:1;0/21:3;0" -3.79792795107312 -3.00196768540484 -5.14751846380144 -4.60373939187043
"PC O-16:1;0/22:1;0" -0.648871899023616 -1.02830355251977 -1.36092672006418 -1.58392541077017
"PC O-16:1;0/22:2;0" -0.957027525505125 -1.21722045963137 -1.308506570538 -1.74207758242821
"PC O-16:1;0/22:3;0" 0.0205119710317953 0.773883875735923 -0.222608138013205 -0.681452471570203
"PC O-16:1;0/22:4;0" 0.0779807676767564 0.443867706006222 -0.064948730446476 -0.579826259134345
"PC O-16:1;0/22:5;0" 3.73155336916525 3.50139548838389 3.53627817368958 3.27573614557117
"PC O-16:1;0/22:6;0" 1.20430972970818 1.08750185041376 1.45383895187305 0.840762153278522
"PC O-16:2;0/16:0;0" 0.37841281115199 0.301734253598454 0.827537163195015 0.642797117486504
"PC O-16:2;0/16:1;0" 1.70151138778003 1.71739825132959 1.84528142802571 1.49851999940871
"PC O-16:2;0/17:0;0" -3.78620493242726 -2.48757003286568 -5.13606809118154 -3.41895452562037
"PC O-16:2;0/17:1;0" 0.78328863488883 0.469367901190843 -0.233092190207967 0.977901633356395
"PC O-16:2;0/18:0;0" 0.307758636169093 0.490375515652036 0.479699204596891 0.389774424572349
"PC O-16:2;0/18:1;0" -1.11177099399271 -0.978102214369371 -1.11610949792758 -1.3981581067305
"PC O-16:2;0/20:1;0" -1.39332230811366 0.254400672785841 -1.85165031298865 -1.9806704510013
"PC O-16:2;0/20:2;0" -0.990012199514181 -0.960935723770491 -1.52098117949093 -1.64431700972231
"PC O-16:2;0/20:3;0" -0.433945520281406 -0.0737126906492235 -0.369995140622789 -0.639532997937541
"PC O-17:0;0/15:0;0" 2.07149447834854 0.965346132615262 1.81933319445329 0.863264331808884
"PC O-17:0;0/15:1;0" -0.590243411538687 -3.21316101630399 -1.42218828800129 -2.64413805739143
"PC O-17:0;0/16:1;0" 2.82725907807048 2.03752944107884 2.3370547957562 2.60505258666932
"PC O-17:0;0/16:2;0" -1.07912038967593 -0.776244020967499 -1.98731158284209 -1.64774967009132
"PC O-17:0;0/17:1;0" 3.69509645324428 1.22167971904987 3.96020253553481 2.32278400514691
"PC O-17:0;0/18:2;0" 0.386034118296946 -1.43145221327092 0.419227441797125 0.279010045418875
"PC O-17:0;0/18:3;0" -0.474602547266632 -3.5665343396039 0.0406327544754436 -0.562075461247471
"PC O-17:0;0/19:1;0" 0.163309024374743 -3.19682660912959 -0.0521457597346683 -1.03260596575035
"PC O-17:0;0/19:2;0" -1.60857697880521 -3.56968757631605 -0.739559098699493 -2.53047685120005
"PC O-17:0;0/20:1;0" 3.01577190814619 0.940313541192656 1.36348559709823 2.34616726686195
"PC O-17:0;0/20:4;0" 0.769317761112287 0.597668605120043 0.663679398173895 0.622012442085056
"PC O-17:0;0/20:5;0" -0.278116917996808 -0.854011174715689 0.217252515437644 -0.0538992367048423
"PC O-17:0;0/21:3;0" -1.77516615316845 -3.12737097214086 -1.25788866177165 -2.03080846932343
"PC O-17:1;0/15:0;0" 0.989722290044557 -0.226465805623295 0.412478244343598 -0.841628168100334
"PC O-17:1;0/16:0;0" 2.05092129743202 2.49948179237428 1.05024553716489 1.73945785402296
"PC O-17:1;0/16:1;0" 2.32031445780687 1.27991178555395 2.47630245193852 1.92366079922207
"PC O-17:1;0/16:2;0" 0.842245340757365 1.40480437266614 0.401036894689156 -0.362163115976391
"PC O-17:1;0/17:0;0" -1.12368082101208 -2.14940662106658 -0.948432547076811 -2.42593938153166
"PC O-17:1;0/17:1;0" 1.45406533871869 -0.786769512807171 1.47492488485244 -0.343074055605767
"PC O-17:1;0/18:1;0" 1.86624545763191 2.32428008730001 0.973108785633928 1.60379744991034
"PC O-17:1;0/18:2;0" 0.747248638565003 -1.70294866645295 0.585177818158339 -0.297260057321652
"PC O-17:1;0/19:1;0" -1.40053385343553 -4.04947670008717 -1.13747307701319 -3.19323944064707
"PC O-17:1;0/20:3;0" -1.11690303727921 -0.818832561314399 -2.01400094528359 -2.15478488794542
"PC O-17:1;0/20:4;0" 0.119061201139952 0.944586382567956 -0.399876499710469 -0.314587483783161
"PC O-17:2;0/16:0;0" -0.81911631155377 0.26030992149553 -1.74377026206165 -0.7259950331117
"PC O-17:2;0/16:1;0" 1.86459038095739 2.2030397463656 1.76308051141764 1.55093476623179
"PC O-17:2;0/17:0;0" -3.24662695093237 -3.35298493885462 -3.32238766927252 -3.21013024351079
"PC O-17:2;0/17:1;0" -4.25306922827246 -5.50029807881988 -4.07730936617104 -4.5540929631444
"PC O-17:2;0/18:0;0" -2.98497590509276 -2.7922469589528 -4.03289554974123 -3.43540712128988
"PC O-17:2;0/18:1;0" 0.225079094154456 1.3929087020643 -0.914495342064224 -0.0513052657574968
"PC O-17:2;0/20:3;0" -2.42223670503947 -1.14653798615822 -3.66942188976659 -2.70843424877031
"PC O-17:2;0/20:4;0" 0.536715436021562 2.18562885302731 0.038402305619493 0.216247659340219
"PC O-18:0;0/14:0;0" -1.32954998513381 -2.1256301182399 -1.71872936072977 -2.33940576562196
"PC O-18:0;0/16:1;0" 1.7425939226312 0.631711493610898 2.22526218558617 0.660865041209568
"PC O-18:0;0/18:1;0" 2.92811925860587 1.96334687056893 2.33376650987601 2.61048279613611
"PC O-18:0;0/18:2;0" -0.0325209180617169 -0.977137990955855 0.0262715113403072 -0.983383575840152
"PC O-18:0;0/20:1;0" 0.0119776415245748 -0.071189454912751 -0.6078085205936 -0.99826617651462
"PC O-18:0;0/20:2;0" -1.03297699679578 -1.16536317389061 -1.54695582582273 -1.69131989879126
"PC O-18:0;0/20:3;0" -0.0315054257815053 -0.110074248997496 -0.194641697226947 -0.369679864394182
"PC O-18:0;0/20:4;0" 0.472954697531366 0.600755654080763 0.255220728785245 -0.0394728225019137
"PC O-18:0;0/20:5;0" -2.20590572068688 -2.69144644441261 -1.93398571412467 -2.18060812139148
"PC O-18:0;0/20:6;0" 0.187250351092171 -0.611734856617671 0.74143133074322 0.451849534021158
"PC O-18:1;0/14:0;0" 1.84754849659932 2.15099533881162 0.0170218373674579 -0.300210378872779
"PC O-18:1;0/15:0;0" -3.87330147009989 -1.1120547886403 -7.25023077054458 -5.24249876583665
"PC O-18:1;0/16:0;0" 4.79076555058769 5.94284362079428 4.01886952710483 4.38856729665602
"PC O-18:1;0/16:1;0" 2.89920297943151 2.958753801254 3.02745608748629 2.13186722706156
"PC O-18:1;0/16:2;0" -4.38584933532645 -4.13715538893226 -4.65365144907859 -5.74578174770386
"PC O-18:1;0/17:1;0" -4.22821274542532 -4.16299907900847 -6.07416905923393 -5.56620549906943
"PC O-18:1;0/18:1;0" 4.05436901235345 5.99688573007528 3.47749969079866 3.98388607064509
"PC O-18:1;0/18:2;0" 0.795631936823018 0.524833691066658 0.492336875451373 0.340520114609866
"PC O-18:1;0/20:1;0" 0.648220275306494 1.35232589078983 -0.21936275535845 -0.191137935301687
"PC O-18:1;0/20:2;0" -0.588942151350071 0.17513588126226 -1.34755999305055 -1.18264085325201
"PC O-18:1;0/20:3;0" 1.20433339792799 2.36218748349417 0.894891549320908 1.02603155939421
"PC O-18:1;0/20:4;0" 2.84324312033424 4.40616847098556 2.5123850840775 2.62845168954655
"PC O-18:1;0/20:5;0" 1.01535498601364 1.65446323892403 0.520989697613795 0.841231385166021
"PC O-18:1;0/22:5;0" 2.42795132716327 4.09656674056567 1.95186505022432 1.84638471721377
"PC O-18:1;0/22:6;0" 0.640790375246977 2.01513908715753 0.278650288388161 0.311069849438453
"PC O-18:2;0/14:0;0" -1.91366594297104 -2.60564772415301 -3.17216123743904 -4.22347119012176
"PC O-18:2;0/16:0;0" 1.15341590788027 0.626816081262706 1.46465909173778 1.04252698260301
"PC O-18:2;0/16:1;0" -0.488205342929816 -2.87126858142248 0.722369949818619 -1.64432041649408
"PC O-18:2;0/17:0;0" -6.53795043522219 -5.8140955312158 -7.43171859706777 -6.03850953981756
"PC O-18:2;0/17:1;0" -2.86332245793566 -4.35315233788944 -4.00254258532106 -4.16400844032665
"PC O-18:2;0/18:1;0" 2.27702901342162 3.03039824180701 2.04604012906671 2.37495352932654
"PC O-18:2;0/18:2;0" -0.39594004675478 -1.17918835497556 -0.351637494772078 -0.862487619865825
"PC O-18:2;0/20:1;0" -0.996450571079899 -0.95604715228488 -1.63871940474179 -1.97807721889851
"PC O-18:2;0/20:3;0" -0.10084646259197 0.202353729444895 -0.250392652024541 -0.446555500044772
"PC O-18:2;0/20:4;0" 3.23137275491128 4.10822337764675 2.97315363533139 2.94271324546574
"PC O-18:2;0/20:5;0" -0.206539911782217 0.572797542456899 -0.0565641598465011 -0.512713977421999
"PC O-18:2;0/22:5;0" 1.43334150198747 2.67933564922229 0.678309230528969 0.744140603395645
"PE 14:0;0_18:0;0" -0.570340682730135 -1.31421943574215 -1.38410359440161 -1.49554360719479
"PE 14:0;0_18:1;0" 0.818154714742717 0.321476239502632 -0.110286219837258 -0.156206007133717
"PE 15:0;0_17:1;0" -1.68781036597672 -2.70465145533771 -2.16734338169412 -3.23085778923479
"PE 15:0;0_20:1;0" 0.705809685900403 -0.101451847296605 0.62120162972741 0.801921815322593
"PE 15:0;0_22:3;0" -1.12506375679018 -0.920373067186919 -0.480408641013422 -0.996563567323904
